Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,4,,Monthly,OREGON,CLACKAMAS,41005,,,,,,277.43056919831224,282.22180168776373,274.2111333333333,6.201216455696202,76.94113924050633,6.37428776371308,2.764487341772152,1.5138696202531643,0.6408907172995781,2954.17835443038,0.231273417721519
2022,4,,Monthly,OREGON,CLATSOP,41007,,,,,,279.7801961904762,283.3739295238095,277.23553714285714,5.133388571428571,79.186,6.3193,3.4662980952380957,1.4775104761904765,0.8511209523809524,3200.255533333333,0.2230019047619047
2022,4,,Monthly,OREGON,COLUMBIA,41009,,,,,,279.8787289855073,284.7958202898551,276.538168115942,4.668472463768116,77.43376811594203,5.349333333333333,2.349195652173913,0.7475898550724638,0.3984333333333333,2912.2538985507244,0.2575536231884058
2022,4,,Monthly,OREGON,COOS,41011,,,,,,280.6373446153846,284.7034615384615,277.5223466666667,3.0848697435897434,78.49594871794872,6.050754358974359,3.311082564102564,1.4334210256410256,-0.0517692307692307,3895.7109384615383,0.2451635897435897
2022,4,,Monthly,OREGON,CROOK,41013,,,,,,276.4596835978836,284.0940052910053,271.0336984126984,0.4179859788359789,54.87957671957672,7.218723015873016,3.654301322751323,2.136389417989418,-0.3330261904761905,4148.292724867725,0.4374251322751323
2022,4,,Monthly,OREGON,CURRY,41015,,,,,,279.67468792270535,283.7987241545894,276.7182260869565,5.246142995169082,77.56236714975846,6.525048309178744,3.1813946859903384,0.9371623188405795,0.0010840579710144,4081.4020772946874,0.245431884057971
2022,4,,Monthly,OREGON,DESCHUTES,41017,,,,,,275.2755024590164,282.2850699453552,270.2967868852459,2.0100453551912567,63.34628415300546,7.474795628415299,3.359522404371585,2.3482081967213118,-0.0867379781420765,4280.78475409836,0.3370601092896175
2022,4,,Monthly,OREGON,DOUGLAS,41019,,,,,,278.90004965132493,284.2173555090656,275.2683761506276,3.3884555090655506,74.22751743375176,5.590701394700139,2.2711248256624827,1.2105493723849372,-0.0422536959553696,3797.0868647140874,0.2799999999999999
2022,4,,Monthly,OREGON,GILLIAM,41021,,,,,,279.71185519125686,285.9059218579235,275.3888464480874,1.430711475409836,61.99032786885246,6.991408743169399,3.931155191256831,2.5833196721311475,-0.4505551912568306,4280.517322404372,0.4393989071038252
2022,4,,Monthly,OREGON,GRANT,41023,,,,,,275.42825336976324,282.2987714025501,270.86447996357015,1.0457078324225864,59.237941712204005,6.97615664845173,3.1078830601092893,1.4685018214936247,-0.2902894353369763,3814.4077777777775,0.3727834244080145
2022,4,,Monthly,OREGON,HARNEY,41025,,,,,,277.213806235012,285.0282433253397,271.46030223820947,0.4176681854516386,50.4434212629896,7.639739728217426,4.208511510791367,2.5651399680255795,-0.4143673061550759,4543.9418385291765,0.5004220623501199
2022,4,,Monthly,OREGON,HOOD RIVER,41027,,,,,,276.0806444444445,280.8261814814815,272.90945555555555,7.034712962962963,74.76277777777779,7.516633333333333,2.7662222222222224,1.8957203703703704,-0.0811925925925926,3424.381851851852,0.217387037037037
2022,4,,Monthly,OREGON,JACKSON,41029,,,,,,278.49194646464645,284.73205690235693,274.4105063973064,3.531882154882155,68.19824915824915,5.411007744107744,2.10196632996633,1.0756121212121212,-0.3855609427609427,3969.5370033670033,0.3555851851851851
2022,4,,Monthly,OREGON,JEFFERSON,41031,,,,,,276.83439259259256,283.3356534391534,272.44799365079365,1.952208994708995,63.83132275132275,6.839953439153439,2.9346126984126983,2.000507407407407,-0.2421968253968254,4204.623068783068,0.3525460317460318
2022,4,,Monthly,OREGON,JOSEPHINE,41033,,,,,,279.25557688172046,285.0648139784946,275.4528623655914,4.087572580645161,71.00456989247311,6.137654301075269,2.225875806451613,1.111110752688172,0.009113440860215,4270.136182795699,0.3337763440860214
2022,4,,Monthly,OREGON,KLAMATH,41035,,,,,,275.26612013605444,281.9125793197279,270.5944210884353,3.2337848979591834,66.700231292517,6.887050476190477,2.988725714285714,2.0317726530612243,-0.0488585034013605,4306.74674829932,0.3050122448979592
2022,4,,Monthly,OREGON,LAKE,41037,,,,,,276.3765975272008,283.95779980217605,270.7946043521266,1.2065563798219583,54.66989119683481,7.844295351137488,4.07797131552918,2.8109328387734918,0.0773919881305637,4658.012640949554,0.4417444114737883
2022,4,,Monthly,OREGON,LANE,41039,,,,,,278.48332233676973,283.6053525773196,274.8860886597938,3.1691853951890034,75.27274914089348,5.636641580756014,2.37079175257732,1.3446493127147767,0.2476252577319588,3573.4490996563577,0.260691237113402
2022,4,,Monthly,OREGON,LINCOLN,41041,,,,,,280.2184203703704,284.05369537037035,277.28492962962963,3.5345064814814813,77.76648148148148,6.151432407407407,3.4317240740740744,1.3237101851851851,0.7187888888888889,3546.6237407407407,0.2417240740740741
2022,4,,Monthly,OREGON,LINN,41043,,,,,,278.07830646258503,283.115481292517,274.5559214285714,4.76063537414966,75.19380952380952,5.687083673469388,2.500694557823129,1.3753523809523809,0.5546993197278912,3237.996972789116,0.2595265306122449
2022,4,,Monthly,OREGON,MALHEUR,41045,,,,,,278.5338783291977,286.13931861042187,273.13623664185275,0.6748361455748553,48.705343258891645,7.196531100082713,3.959625392886683,1.9454520264681556,-0.7586964433416046,4642.820694789082,0.5510320926385442
2022,4,,Monthly,OREGON,MARION,41047,,,,,,278.46242979797984,283.5204686868687,275.00416313131313,5.430081313131313,75.5010606060606,5.914116161616162,2.9550106060606063,1.6034343434343434,0.8118186868686869,3141.9461616161616,0.2644530303030303
2022,4,,Monthly,OREGON,MORROW,41049,,,,,,278.7873991341991,284.7903359307359,274.5390471861472,2.409916883116883,63.9630735930736,7.004674025974026,3.911686147186148,2.5219666666666667,0.1023064935064935,4188.268787878788,0.4029653679653679
2022,4,,Monthly,OREGON,MULTNOMAH,41051,,,,,,280.0112841269841,284.96159047619045,276.72092857142854,5.898869841269842,76.46126984126984,5.588646031746032,2.947487301587301,0.914536507936508,0.5468587301587302,2868.8820634920635,0.2775412698412698
2022,4,,Monthly,OREGON,POLK,41053,,,,,,279.9833603174603,284.8601587301588,276.5256428571428,4.738085714285715,75.12666666666667,5.568719047619048,2.850684126984127,1.502273015873016,0.3513349206349206,3331.9062063492065,0.279936507936508
2022,4,,Monthly,OREGON,SHERMAN,41055,,,,,,279.4980429824562,285.6701605263158,275.2598947368421,1.245292105263158,63.50991228070176,6.908629824561404,3.697150877192983,2.3823578947368422,-0.628257894736842,4226.172280701755,0.4120254385964912
2022,4,,Monthly,OREGON,TILLAMOOK,41057,,,,,,278.8430951388889,282.55090625,276.19587569444445,6.219488194444445,78.97465277777778,6.169105555555556,2.9583284722222225,1.128486111111111,0.5788409722222222,3120.9354166666667,0.2137916666666666
2022,4,,Monthly,OREGON,UMATILLA,41059,,,,,,277.86938708920184,283.6716460093897,273.7407058685446,2.875614319248826,65.03828638497652,6.940183098591549,3.5609042253521124,2.124786854460094,0.504531220657277,3912.634483568075,0.3692866197183099
2022,4,,Monthly,OREGON,UNION,41061,,,,,,274.4829872053872,280.0587336700337,270.5843737373737,2.489141077441077,67.88639730639731,6.84890404040404,2.959535353535353,1.2919936026936027,0.0586296296296296,3632.8015488215487,0.2648292929292929
2022,4,,Monthly,OREGON,WALLOWA,41063,,,,,,275.01864561403505,280.5642664160401,271.1449275689223,1.4159516290726817,63.52205513784461,6.240380701754385,2.6924448621553885,1.5190616541353383,0.1811791979949874,3806.14328320802,0.3132255639097744
2022,4,,Monthly,OREGON,WASCO,41065,,,,,,277.7087451713396,283.6321096573209,273.71468660436136,2.419478504672897,67.47143302180685,6.769104361370717,3.0276046728971964,2.090411214953271,-0.5084143302180685,4098.534953271028,0.3319548286604361
2022,4,,Monthly,OREGON,WASHINGTON,41067,,,,,,279.9387901234568,284.9611037037037,276.5962740740741,5.053592592592592,75.08543209876542,5.31193950617284,2.5931148148148147,1.1038617283950618,0.3742629629629629,3077.862617283951,0.2874493827160493
2022,4,,Monthly,OREGON,WHEELER,41069,,,,,,277.0924137566138,283.8748396825397,272.8554402116402,0.5989931216931217,59.792486772486775,6.835748148148149,3.131968253968254,1.7217380952380952,-0.6058873015873015,4035.707830687831,0.4042873015873016
2022,4,,Monthly,OREGON,YAMHILL,41071,,,,,,279.910617948718,284.7744397435897,276.4770653846154,5.158923076923077,74.845,5.3996064102564105,2.8199666666666667,1.3548692307692307,0.2533064102564102,3297.6325128205126,0.285751282051282
2022,5,,Monthly,OREGON,BAKER,41001,,,,,,281.1624259427533,287.92030599727394,276.3343791458428,1.4330499772830532,62.823784643343934,6.563867333030441,3.0967985006815084,1.200664697864607,-1.2422223989095866,5043.129802362562,0.4919238982280781
2022,5,,Monthly,OREGON,BENTON,41003,,,,,,283.6715255376344,289.1640940860215,279.73197983870966,2.903104838709677,78.20443548387097,5.67719623655914,2.8133440860215058,1.710385752688172,-0.1208494623655914,4513.5952553763445,0.3192755376344086
2022,5,,Monthly,OREGON,CLACKAMAS,41005,,,,,,281.4516974275215,286.62035892200896,278.0236619028175,6.126479379338505,79.4586770110249,6.094249897917517,2.601738260514496,1.7297786851776236,0.322822376480196,3649.2295528787263,0.269807676602695
2022,5,,Monthly,OREGON,CLATSOP,41007,,,,,,282.5222829493088,285.96542304147465,279.9787023041475,4.5761327188940095,83.41198156682027,5.621889400921659,3.217722580645161,1.6149502304147465,0.0868350230414746,3624.1466497695856,0.2053576036866359
2022,5,,Monthly,OREGON,COLUMBIA,41009,,,,,,283.2586956521739,288.587237026648,279.6786914446003,3.860145862552595,79.07194950911641,5.02989621318373,2.3687475455820475,0.9976002805049088,-0.2704950911640953,3824.003513323983,0.287750350631136
2022,5,,Monthly,OREGON,COOS,41011,,,,,,283.20689627791563,287.5390858560794,280.209647146402,2.699524565756824,83.92401985111663,6.31967047146402,3.6666660049627793,1.363736476426799,-0.600137965260546,4574.479188585608,0.2195270471464019
2022,5,,Monthly,OREGON,CROOK,41013,,,,,,281.2783489503328,289.2819457245264,274.9562744495648,0.2504961597542243,55.20711725550435,6.802680235535075,3.5395378904249872,1.9727808499743984,-0.9085798771121352,5281.42994623656,0.6062565284178187
2022,5,,Monthly,OREGON,CURRY,41015,,,,,,282.57158765778405,287.1074642356241,279.5117367928939,3.869071528751753,81.49121084618982,6.636612435717625,3.501452080411407,0.7228910705937354,-0.4396287985039738,4808.4892122487145,0.2526035530621786
2022,5,,Monthly,OREGON,DESCHUTES,41017,,,,,,280.07771523003703,287.52873585404546,274.456497091486,1.628648863035431,62.62284505552618,7.348225277630884,3.405111052353252,2.237598625066102,-0.5240835536753041,5300.860169222634,0.4861438392384981
2022,5,,Monthly,OREGON,DOUGLAS,41019,,,,,,282.34352773653666,288.1035846942907,278.52167822918074,3.2733598326359834,78.00800377918748,5.652646915913079,2.3745390740990686,1.2926664867053583,-0.3605867188554461,4690.398146173573,0.3101567013092185
2022,5,,Monthly,OREGON,GILLIAM,41021,,,,,,284.66485140137496,291.37104336329986,279.6150856689582,0.9635748281332628,59.61845584346906,6.827519830777367,3.910155473294554,2.972679005817028,-0.6044219989423585,5514.840742993126,0.633062929666843
2022,5,,Monthly,OREGON,GRANT,41023,,,,,,280.2559397144368,287.3946906398731,275.077468358893,1.2205543803983785,62.314066631411954,6.438102943768729,2.905486691344968,1.5469941829719724,-0.8782936717786004,4768.342858276044,0.4865700687466948
2022,5,,Monthly,OREGON,HARNEY,41025,,,,,,282.070628606792,290.00550599520386,275.72960230525257,0.2135097857198112,50.49648023516671,7.311706969907945,4.128830045640907,2.400165854413244,-1.0609745493927438,5831.014509553647,0.716895644774503
2022,5,,Monthly,OREGON,HOOD RIVER,41027,,,,,,280.7237222222222,285.86491397849466,277.26886559139786,5.771245519713261,75.92526881720431,7.650928315412186,2.8922365591397847,2.455668458781362,-0.2559444444444445,4469.04082437276,0.2860985663082437
2022,5,,Monthly,OREGON,JACKSON,41029,,,,,,282.5760834147931,289.35560410557184,277.823146953405,1.8599827305311176,68.43857934180515,5.274329423264907,2.164918214402085,1.1881260997067449,-0.710563375692408,5370.796710654937,0.4768924731182796
2022,5,,Monthly,OREGON,JEFFERSON,41031,,,,,,281.6966323604711,288.7265714285714,276.4999390681004,1.6910901177675373,62.52816180235535,6.722300563236047,2.9695980542754734,1.9453026113671277,-0.4321218637992831,5323.490873015873,0.5134408602150538
2022,5,,Monthly,OREGON,JOSEPHINE,41033,,,,,,282.8741784599375,289.18843132154007,278.6055083246618,2.132493756503642,72.86519250780437,6.181003642039542,2.3467882414151924,1.009471383975026,-0.2203730489073881,5313.92849635796,0.4155551508844953
2022,5,,Monthly,OREGON,KLAMATH,41035,,,,,,279.9862924292297,287.4310858459513,274.4210263331139,1.7909254772876892,63.39148123765635,6.800986175115207,3.035129953917051,1.980879394338381,-0.4580753127057274,5695.570115207373,0.4783993416721527
2022,5,,Monthly,OREGON,LAKE,41037,,,,,,281.1775729874605,289.1575749018857,274.7949355795922,0.4203446922561501,52.31788073131042,7.462313104240452,3.991816215181392,2.48768009955011,-0.5575993108069301,5922.5744103570405,0.6548637886474586
2022,5,,Monthly,OREGON,LANE,41039,,,,,,281.90521948786164,287.31684635849683,278.1964675756568,4.247677253076155,79.6098104423013,5.587196042567342,2.407641336880612,1.440020119720652,-0.1068302294645826,4424.203260724975,0.2754331559694047
2022,5,,Monthly,OREGON,LINCOLN,41041,,,,,,282.6439220430108,286.37649820788533,279.7411353046595,3.904054659498208,83.77840501792114,5.9940842293906815,3.4761227598566307,1.4507517921146953,-0.0351155913978494,4089.662392473119,0.2036039426523297
2022,5,,Monthly,OREGON,LINN,41043,,,,,,281.8163367346939,287.201004279131,278.0858393680053,6.001664581961817,78.39223173140223,5.556423633969717,2.526366688610928,1.5249601711652403,0.229674456879526,4196.965852534562,0.294087228439763
2022,5,,Monthly,OREGON,MALHEUR,41045,,,,,,283.359124949972,290.9698992235652,277.54652981669733,0.6596706955895301,52.02499799887938,6.934514528135756,3.873127111182262,1.8413350676378768,-1.325687024733851,5661.712017529817,0.7521853037701112
2022,5,,Monthly,OREGON,MARION,41047,,,,,,282.3374941348974,287.72474828934503,278.6539838709677,5.534364125122189,77.09731182795699,5.807472140762464,2.935142717497556,1.726293255131965,0.4787018572825024,4023.704657869013,0.3219711632453568
2022,5,,Monthly,OREGON,MORROW,41049,,,,,,283.7269157938836,290.12633514872226,278.9893627984918,1.792761625471303,63.25286971093423,6.726521575198995,3.759890657729368,2.7352266443234186,-0.1375944700460829,5166.0274256388775,0.5588487641390867
2022,5,,Monthly,OREGON,MULTNOMAH,41051,,,,,,283.9043978494624,289.3839385560676,280.3265683563748,5.090321044546851,77.326267281106,5.187867895545315,2.6982872503840247,1.5320184331797235,0.1163778801843318,3690.7802227342554,0.3409155145929339
2022,5,,Monthly,OREGON,POLK,41053,,,,,,283.2951935483871,288.5324623655914,279.5696205837174,4.296199692780338,76.88187403993855,5.733182795698925,2.981637480798771,1.8199738863287247,-0.0352995391705069,4336.471497695852,0.3263993855606759
2022,5,,Monthly,OREGON,SHERMAN,41055,,,,,,284.40858488964346,291.1621901528014,279.34896264855684,0.6884847198641766,60.73786078098472,6.918247877758914,3.734770797962649,2.823324278438031,-0.9092521222410864,5463.727088285229,0.6004634974533107
2022,5,,Monthly,OREGON,TILLAMOOK,41057,,,,,,281.65587029569895,285.31130309139786,278.9530087365591,5.692160618279569,83.57325268817205,5.77592809139785,2.9288608870967745,1.3459005376344086,-0.0307896505376344,3645.784637096774,0.1946162634408602
2022,5,,Monthly,OREGON,UMATILLA,41059,,,,,,282.7149323034984,288.7004609268514,278.4010181735575,3.1874445706497045,68.02042253521127,6.32064402544298,3.1449638800545205,2.1476299409359383,0.1695711040436165,4764.942387551113,0.4607619263970922
2022,5,,Monthly,OREGON,UNION,41061,,,,,,279.4906539589443,285.374908113392,275.430706419029,2.9900329097425877,72.53515803193223,6.212716194200065,2.624441511893125,1.2786304985337245,-0.5784216357119583,4392.148828608668,0.3168927989573151
2022,5,,Monthly,OREGON,WALLOWA,41063,,,,,,279.9746631093864,285.8285415959253,275.9361610477808,2.342076643220956,69.68076643220955,5.728797720106718,2.4128195488721804,1.2807720106718408,-0.266741935483871,4512.827355081251,0.3652910502061606
2022,5,,Monthly,OREGON,WASCO,41065,,,,,,282.6377772083208,289.12783901115466,277.9572752487187,1.6220994874886945,65.78061501356648,6.888312631896292,3.156260777811275,2.291413626771179,-0.7089131745553211,5182.946709375942,0.4848896593307205
2022,5,,Monthly,OREGON,WASHINGTON,41067,,,,,,283.4836750298686,288.93336917562726,279.74239665471924,4.264477897252091,75.77216248506572,5.053333333333334,2.55236439665472,1.1563130227001197,-0.0884169653524492,3923.7138410991633,0.350483870967742
2022,5,,Monthly,OREGON,WHEELER,41069,,,,,,281.7223620071685,288.8807137736815,276.5890563236047,0.4834951356886841,60.86349206349206,6.278925755248336,2.988100870455709,1.6709134664618537,-1.0485873015873015,5227.176515617,0.5339385560675883
2022,5,,Monthly,OREGON,YAMHILL,41071,,,,,,283.31355459057073,288.5397580645161,279.64563275434244,4.102073200992556,76.40421836228288,5.271880893300248,2.804652605459057,1.5281749379652607,-0.0487692307692307,4100.537965260546,0.3358014888337469
2022,6,,Monthly,OREGON,BAKER,41001,,,,,,287.57675657277,294.73757863849767,281.7742748826292,0.7617314553990611,55.26884976525821,5.412859154929577,2.604056807511737,0.7244842723004694,-0.6080946009389672,6636.763215962442,0.9262596244131456
2022,6,,Monthly,OREGON,BENTON,41003,,,,,,288.16803888888893,294.172275,283.7771069444444,1.8425722222222225,74.56,4.976393055555556,2.554876388888889,1.090363888888889,-0.7726847222222222,5512.6675000000005,0.5436847222222222
2022,6,,Monthly,OREGON,CLACKAMAS,41005,,,,,,286.43944345991565,291.9143232067511,282.53714219409284,3.4965198312236287,75.08869198312237,5.228912658227848,2.3138426160337557,0.9361379746835444,-0.0632616033755274,4911.671139240506,0.4868054852320675
2022,6,,Monthly,OREGON,CLATSOP,41007,,,,,,286.5001638095238,290.4098323809524,283.9098419047619,2.5757133333333333,82.11152380952382,5.386824761904762,3.191548571428572,1.218357142857143,-0.23788,4438.075809523809,0.3276780952380952
2022,6,,Monthly,OREGON,COLUMBIA,41009,,,,,,287.8507826086957,293.4650347826087,283.8675014492754,1.991263768115942,76.39086956521739,4.941827536231884,2.390902898550725,0.8362710144927537,-0.9027376811594204,4812.4513043478255,0.4831898550724637
2022,6,,Monthly,OREGON,COOS,41011,,,,,,287.1122897435897,291.6750523076923,283.62740102564106,1.0729153846153845,80.69917948717948,5.178026666666667,3.1233871794871795,0.5507082051282052,-1.0241923076923076,5726.481333333333,0.3600076923076923
2022,6,,Monthly,OREGON,CROOK,41013,,,,,,287.42797645502645,295.6331029100529,280.237596031746,0.3730087301587301,50.801798941798936,5.672364814814815,2.8745185185185185,1.161565873015873,-0.7283052910052911,6548.461984126984,1.0405568783068784
2022,6,,Monthly,OREGON,CURRY,41015,,,,,,287.0492111111111,291.6921777777778,283.5108946859904,2.0743884057971016,74.78352657004831,5.678795652173913,3.1372444444444443,0.1162246376811594,-0.6081444444444444,6182.576570048309,0.4792362318840579
2022,6,,Monthly,OREGON,DESCHUTES,41017,,,,,,286.15996885245903,293.7476038251366,279.6264038251366,0.8570418032786885,57.15729508196721,5.854073497267759,2.764895901639344,1.4383459016393445,-0.5661043715846995,6345.136393442623,0.8630844262295082
2022,6,,Monthly,OREGON,DOUGLAS,41019,,,,,,287.44154072524407,293.3999324965132,282.90085397489537,1.5227562064156206,72.48167364016736,4.6012937238493725,2.0310364016736404,0.7240993026499303,-0.7436202231520223,6089.98719665272,0.5612486750348675
2022,6,,Monthly,OREGON,GILLIAM,41021,,,,,,290.3906699453552,297.56913060109287,284.48248087431693,0.7985863387978143,53.83579234972677,6.36206612021858,3.742762841530055,2.219631147540984,-0.6820617486338798,6745.440765027322,1.1015967213114757
2022,6,,Monthly,OREGON,GRANT,41023,,,,,,286.6679471766849,294.2539234972677,280.45578469945355,0.7367036429872496,55.31136612021859,5.335800364298725,2.413686703096539,0.8631076502732241,-0.4401475409836065,6544.305883424408,0.9089987249544628
2022,6,,Monthly,OREGON,HARNEY,41025,,,,,,288.80080127897685,297.45909032773784,281.15040647482016,0.298266346922462,42.388513189448446,6.093500079936051,3.3722123900879297,1.510035731414868,-0.3821799360511591,7467.4334052757795,1.294990407673861
2022,6,,Monthly,OREGON,HOOD RIVER,41027,,,,,,286.14067407407407,291.59886111111115,282.1270925925926,2.8027296296296296,69.205,6.9940851851851855,2.7755425925925925,1.7807833333333334,-0.2530314814814814,5842.936111111111,0.5634925925925925
2022,6,,Monthly,OREGON,JACKSON,41029,,,,,,288.57142087542087,295.7544589225589,282.94418417508416,1.28363468013468,60.02117845117845,4.432552188552188,1.926258585858586,0.7503919191919193,-0.8667535353535353,6740.85303030303,0.8987996632996633
2022,6,,Monthly,OREGON,JEFFERSON,41031,,,,,,287.45390582010583,294.74325555555555,281.53955343915345,1.116411111111111,58.17391534391534,5.536510582010582,2.5287925925925925,1.1212550264550265,-0.7615592592592593,6329.155978835979,0.8789957671957671
2022,6,,Monthly,OREGON,JOSEPHINE,41033,,,,,,288.4278967741936,294.9989064516129,283.4001962365591,1.3823274193548387,63.66908602150538,5.075748924731183,2.0058467741935484,0.5025564516129032,-0.4278940860215054,6555.234623655914,0.7956338709677419
2022,6,,Monthly,OREGON,KLAMATH,41035,,,,,,286.4834497959184,294.2752228571428,279.69183374149657,0.8006095238095238,54.72897959183673,5.404691156462586,2.5129262585034016,1.3442706122448975,-0.4202482993197278,7121.266122448979,0.9178651700680271
2022,6,,Monthly,OREGON,LAKE,41037,,,,,,287.7290329376855,296.34546824925815,280.08533115727,0.3746431256181998,44.62212660731949,6.036715331355095,3.24321918892186,1.7224063303659742,-0.188960237388724,7503.639149357072,1.172062512363996
2022,6,,Monthly,OREGON,LANE,41039,,,,,,286.86041563573883,292.5576204467354,282.56705137457044,1.831073883161512,74.87353951890034,4.476954639175258,2.016542268041237,0.8019012027491408,-0.5168855670103093,5710.208006872853,0.4970726804123712
2022,6,,Monthly,OREGON,LINCOLN,41041,,,,,,286.60376388888886,290.8042462962963,283.54090092592594,2.2465407407407407,81.4625925925926,5.336888888888889,3.2086361111111112,0.7793916666666667,-0.5169759259259259,4944.690185185185,0.337712962962963
2022,6,,Monthly,OREGON,LINN,41043,,,,,,286.887443877551,292.5724595238095,282.65397517006807,2.9978401360544216,73.7989455782313,4.553129931972789,2.1573197278911564,0.8598870748299321,-0.3426377551020408,5388.258027210884,0.5211166666666667
2022,6,,Monthly,OREGON,MALHEUR,41045,,,,,,290.13778072787426,298.3829289495451,283.1741435897436,0.763285111662531,42.75138130686518,5.736694044665012,3.1698866004962776,0.8962817204301076,-0.6167627791563276,7345.39535980149,1.3677827956989246
2022,6,,Monthly,OREGON,MARION,41047,,,,,,287.30139545454546,293.1706924242424,283.0606555555556,3.119822222222222,72.70722222222221,4.975412626262626,2.614112121212121,0.9165752525252524,-0.1991742424242424,5180.2158080808085,0.5621828282828283
2022,6,,Monthly,OREGON,MORROW,41049,,,,,,289.456083982684,296.4396199134199,283.7836857142857,1.4943844155844157,57.75748917748917,6.04770303030303,3.463164502164502,1.9650316017316016,-0.0477969696969697,6496.579393939394,0.9783372294372292
2022,6,,Monthly,OREGON,MULTNOMAH,41051,,,,,,288.8252507936508,294.7112507936508,284.6802396825397,3.0046,73.00746031746031,4.952642857142857,2.637347619047619,0.8468460317460318,-0.3455920634920635,4796.964126984127,0.6130396825396826
2022,6,,Monthly,OREGON,POLK,41053,,,,,,287.888646031746,293.7883047619048,283.74807142857145,2.549530158730158,72.7768253968254,5.034060317460318,2.6687238095238097,1.220347619047619,-0.6544603174603174,5210.6319047619045,0.5652412698412698
2022,6,,Monthly,OREGON,SHERMAN,41055,,,,,,290.04537543859647,297.2637350877193,284.1772377192982,0.7315456140350877,55.15947368421053,6.58533947368421,3.6680973684210527,2.088207894736842,-1.074642105263158,6749.252807017544,1.0465298245614036
2022,6,,Monthly,OREGON,TILLAMOOK,41057,,,,,,285.8836909722222,290.0494645833333,283.0468319444445,3.1460868055555555,80.59319444444444,5.298170138888889,2.7574722222222223,0.7758125,-0.39213125,4667.241736111111,0.3486965277777777
2022,6,,Monthly,OREGON,UMATILLA,41059,,,,,,288.58883755868544,295.1423089201878,283.2868622065728,2.3334352112676053,61.89657276995306,5.610539671361503,2.857860328638498,1.5108704225352112,0.1983992957746479,6438.695469483568,0.8345615023474179
2022,6,,Monthly,OREGON,UNION,41061,,,,,,285.6400511784512,291.9840353535353,280.64435993265994,2.184642087542088,66.11791245791247,5.256606060606061,2.235839393939394,0.8789552188552188,-0.274720202020202,6216.278316498317,0.6155646464646465
2022,6,,Monthly,OREGON,WALLOWA,41063,,,,,,286.2541238095238,292.6132458646617,281.4425949874686,1.6303754385964913,63.73586466165413,4.7933664160401,2.012257644110276,0.9140438596491228,-0.13172656641604,6033.964385964912,0.6881037593984962
2022,6,,Monthly,OREGON,WASCO,41065,,,,,,288.22207663551404,295.0374501557632,282.7825286604361,1.1035252336448598,59.88713395638629,6.20942554517134,2.952774143302181,1.5762479750778815,-0.964857632398754,6414.549595015576,0.8640498442367601
2022,6,,Monthly,OREGON,WASHINGTON,41067,,,,,,288.36004444444444,294.3087432098765,284.1540308641975,2.460898765432099,71.16012345679012,4.7218629629629625,2.449883950617284,0.6538481481481481,-0.7276901234567901,4915.545061728395,0.6221925925925926
2022,6,,Monthly,OREGON,WHEELER,41069,,,,,,287.6080582010582,295.0571677248677,281.680208994709,0.788878835978836,56.72275132275132,5.247492063492063,2.446595767195767,0.8258074074074074,-0.9222068783068784,6441.792116402116,0.917278835978836
2022,6,,Monthly,OREGON,YAMHILL,41071,,,,,,288.06774743589745,293.8587141025641,283.9658,2.7360628205128203,72.03192307692308,4.700025641025641,2.567479487179487,0.9213871794871796,-0.639475641025641,5071.863974358974,0.5936564102564102
2022,7,,Monthly,OREGON,BAKER,41001,,,,,,295.2768446160836,303.91057314856886,287.2794334393458,0.0405845070422535,35.65590640617901,5.450680372557929,2.508113584734212,0.6114813721035893,-1.6964775102226262,8146.107118128124,2.002230804179918
2022,7,,Monthly,OREGON,BENTON,41003,,,,,,291.92969086021503,299.7327688172043,285.8703870967742,0.0815940860215053,71.56424731182796,4.148361559139785,2.2897311827956988,1.0139462365591398,-1.4863104838709678,6982.5136397849465,0.7736438172043011
2022,7,,Monthly,OREGON,CLACKAMAS,41005,,,,,,291.50528623928136,298.2932270314414,286.07265414454884,0.1714409963250306,66.15463454471214,3.3953213556553696,1.6536521028991424,0.5009081257656186,-0.6216480195998366,7129.585701510821,0.8713609636586362
2022,7,,Monthly,OREGON,CLATSOP,41007,,,,,,289.20371152073733,294.0051741935484,285.9672525345622,0.0745410138248847,82.45981566820276,4.187157603686636,2.6818138248847925,1.0102488479262672,-1.6990230414746543,6085.258981566821,0.3727253456221198
2022,7,,Monthly,OREGON,COLUMBIA,41009,,,,,,291.6846058906031,298.7329929873773,286.53501122019634,0.086562412342216,73.59747545582047,4.751295932678822,2.5261598877980367,1.030490883590463,-2.0458036465638147,6679.67527489481,0.6801276297335204
2022,7,,Monthly,OREGON,COOS,41011,,,,,,289.3198630272953,294.63762431761785,285.38991414392063,0.0184516129032258,82.0125558312655,4.093318114143921,2.8334317617866005,-0.1470724565756823,-2.248830272952853,6072.604617866004,0.4095568238213399
